관광지명,위도,경도
오멍가멍 애견카페&호텔,33.5175119,126.4982518
오백나한,33.3331525,126.4761717
오설록티뮤지엄,33.30601,126.2901309
오조포구,33.4605544,126.903981
오페라 옴니아 : 라파엘로展,33.3027032,126.2991031
오현단,33.5104855,126.5257264
옥돔마을,33.2865197,126.7505763
온평리 포구,33.4111905,126.8935582
온평리 환해장성,33.403586,126.8990096
올레여행자센터,33.2474128,126.5587087
올레캠프 본점 알파캠프,33.4529985,126.9140137
옷귀마테마타운,33.31887750000001,126.6742738
옹포천,33.4076474,126.2571891
옹포포구,33.4004971,126.2552731
와흘본향당,33.5023167,126.6390196
왈종미술관,33.2452,126.5737004
왕이메오름,33.3409904,126.3751964
외돌개,33.2400761,126.5456641
요가느림원,33.4832913,126.4816696
요기개,33.4712648,126.5132162
요람,33.2532887,126.5831728
용눈이오름 [출입제한 - 자연휴식년제 적용 중],33.4908935,126.895254
용담 1동 벽화거리,33.5117671,126.5170184
용담/용두암 해안도로,33.5155001,126.5120785
용담레포츠공원,33.518341,126.4989767
용두암,33.5150353,126.5119671
용두암해안도로카페거리,33.515778,126.4956884
용둠범목제계단길,33.9570578,126.2970062
용머리해안,33.2383758,126.3026575
용수항,33.3238904,126.1799307
용연,33.5152142,126.5139637
용연카누클럽,33.5084457,126.4990864
우도 득성이코지,33.5054213,126.9554832
우도 봉수대,33.5245901,126.9525595
우도 비양도,33.5054213,126.9554832
우도(해양도립공원),33.5194703,126.9510725
우도등대,33.4928776,126.9654349
우도봉 ATV,33.4936423,126.9596961
우도봉 풍경,33.5150287,126.9691759
우도산호해변 홍조단괴 서빈백사,33.5026621,126.9438489
우도스쿠터여행,33.5054213,126.9554832
우도올레보트,33.5016899,126.9445849
우도잠수함(제주씨월드),33.47256840000001,126.9323378
우도징기스칸승마체험,33.5148989,126.949482
우포토 시네마 갤러리 카페,33.2253119,126.2659338
"웃밤(웃바매기,웃밤오름)",33.4781782,126.7142717
웃세오름(누운오름),33.359848,126.4607318
웃세오름(족은오름),33.4067899,126.3948317
원당봉,33.5264406,126.5982591
원동,33.3997515,126.3805248
원앙카라반캠핑장앤야영장,33.3003146,126.5845023
원앙폭포,33.3003584,126.5821438
월나봉(도래오름),33.2443998,126.3498664
월대천,33.4935287,126.4360043
월라봉 진지동굴 (안덕면),33.2490573,126.3521306
월라봉(효돈),33.2715545,126.6044604
월라사,33.2688338,126.6102287
월령선인장군락지,33.3778976,126.2157287
월령포구,33.3764716,126.2852587
월정리 카약체험장,33.5291728,126.8123293
월정리해변,33.5551118,126.798641
월정리해안도로,33.5562207,126.7958759
월평포구,33.2347976,126.4637715
위미리 동백나무군락,33.27329890000001,126.6759054
위미항,33.2709905,126.6637262
윈드1947 카트 테마파크,33.289656,126.5887248
윗세오름(웃세오름),33.4034138,126.4508866
유건에오름,33.4135505,126.8467721
유리멘탈 스튜디오,33.3343675,126.2268716
유민미술관,33.4290975,126.9322365
육시우영,33.4545419,126.3563016
율랜드 다이브센터,33.2415448,126.6031056
이니스프리제주하우스,33.30601,126.2901309
이덕구 산전,33.38628,126.6183294
이랜드뮤지엄,33.435455,126.2745484
이로이로공방,33.5156724,126.8863572
이상한 나라의 앨리스,33.2889966,126.3216283
이승이오름(이승악),33.3330338,126.6180657
이음새,33.302706,126.6568975
이중섭거리,33.2476426,126.5640314
이중섭거주지,33.2455473,126.5644088
이중섭미술관,33.2458718,126.5649209
이편한치과,33.4852311,126.5361408
이호-내도 해안도로,33.4961892,126.4412401
이호털보네배낚시,33.4971976,126.4493581
이호테우말등대,33.5021517,126.4564112
이호테우해수욕장,33.4961872,126.4558767
익스트림제주 카약올레,33.4623339,126.3104754
일출랜드,33.3831862,126.8418892
일출랜드 아트센터,33.3831862,126.8418892
임문숙 가족 헛묘,33.309009,126.3405701
입산봉(삿갓오름),33.5490357,126.7556263
자구내포구,33.3021091,126.1851714
자구리공원,33.2443044,126.5690477
자리왓,33.364338,126.3552026
"자배봉(자배오름,망오름)",33.302706,126.6568975
장생의 숲길,33.4302354,126.6227963
장전리 벚꽃축제길,33.4429039,126.3908408
저지 예술인 마을,33.3394899,126.2671616
"저지오름(닥몰오름,새오름)",33.3329728,126.2509643
전농로 서사라문화거리,33.5067632,126.5206721
절물오름(큰대나),33.4302354,126.6227963
절부암,33.3239831,126.1671817
점보빌리지,33.27601,126.3050559
정모시쉼터,33.2447314,126.5662357
정물오름,33.3379302,126.3299153
정방폭포,33.2447334,126.5731658
정의향교,33.3869287,126.799942
정의현 일관헌,33.3882571,126.8009377
정주항,33.5307681,126.6673798
제라진 제주오프로드 사파리,33.4872096,126.7162685
제라펫,33.5079015,126.5134348
제로스테이션(제로포인트트레일),33.5147439,126.529219
제스피 맥주협동조합 양조장,33.3240535,126.6716543
제원한의원,33.4879602,126.4928082
제주 더팔팔농장,33.385752,126.8711447
제주 삼양동 유적,33.5235241,126.5880169
제주 이호털보 배낚시,33.4971976,126.4493581
제주 카카오캠핑,33.4939784,126.4870004
제주 패러글라이딩 스쿨,33.5105314,126.5301777
제주4.3평화공원,33.4510818,126.6186384
제주고산리유적,33.304205,126.1662959
제주공룡랜드[휴장중],33.4412568,126.4340338
제주곶자왈도립공원,33.289275,126.2749677
제주교육박물관,33.4945087,126.5380361
제주국제공항,33.507781,126.4931329
제주국제공항(정뜨르비행장),33.507781,126.4931329
제주국제예술센터,33.2716007,126.1994358
제주국제컨벤션센터 icc,33.241166,126.4242083
제주국제평화센터,33.2446048,126.421732
제주글램핑 (무한자미향),33.481578,126.7525866
제주기독교순례길,33.4463344,126.3027219
제주김녕미로공원,33.5365838,126.7723967
제주난타,33.4456536,126.5475963
제주농업학교 옛터,33.5040272,126.5236514
제주다,33.4312363,126.3293312
제주다원 녹차미로공원,33.2935623,126.4224284
제주다이브 체험다이빙,33.2421572,126.5049086
제주대학교 가는길,33.4547583,126.5622562
제주대학교병원,33.467194,126.5455284
제주도공방노꼬메,33.5157265,126.5368254
제주도립김창열미술관,33.3391085,126.2687552
제주돌마을공원,33.3540018,126.2536127
제주돌문화공원,33.4373391,126.6668484
제주돌하르방캠핑장,33.3239317,126.2390715
제주동백수목원,33.2728896,126.6749197
제주라프 짚라인,33.4870575,126.7061428
제주러브랜드[휴업중],33.4517135,126.4901715
제주레이크힐스컨트리클럽,33.3060812,126.4309895
제주레일바이크,33.4646218,126.8369517
제주레포츠랜드,33.4821866,126.6381583
제주롯데스카이힐컨트리클럽,33.2849193,126.4053751
제주목관아,33.5138664,126.5217134
제주문예회관,33.50447690000001,126.53519
제주미래교육연구원 과학탐구체험장,33.4246038,126.5270026
제주민속촌,33.3225098,126.8418176
제주바다체험장,33.5546738,126.7218438
제주베니스랜드,33.4167989,126.8405401
제주베스트힐,33.4540851,126.6576267
제주별빛누리공원,33.4451439,126.5492347
제주불교성지 순례길 절로 가는길 - 보시의 길,33.4736383,126.3858863
제주불교성지 순례길 절로 가는길 - 인욕의 길,33.4237942,126.5583908
제주불교성지 순례길 절로 가는길 - 정진의 길,33.3331525,126.4761717
제주불교성지 순례길 절로 가는길 - 지계의 길,33.49716009999999,126.5002087
제주불교성지 순례길 절로가는길 - 선정의 길,33.3194209,126.5929373
제주불빛정원 테마파크,33.4223597,126.4090583
제주빅볼랜드,33.3896886,126.3755247
제주사랑방(제주책방),33.5149604,126.5283371
제주성지,33.5104855,126.5257264
제주세계자연유산센터,33.4569963,126.7143064
제주센트럴파크,33.4334415,126.6743965
제주스쿠터여행,33.4998282,126.5138481
제주승마공원,33.4052867,126.405382
제주시 충혼묘지 4·3추모비(박진경 추도비),33.411683,126.4921913
제주신화전설탐방로,33.3027032,126.2991031
제주실탄사격장,33.2638415,126.3854283
제주아리랑 NEW 혼,33.4029137,126.7789058
제주아트서커스,33.3143833,126.3446028
제주아트센터,33.4750765,126.5152756
제주안전체험관,33.3942008,126.3737312
제주양떼목장,33.4109424,126.3653661
제주어울림감귤체험농장,33.4360639,126.8672484
제주에코승마장(구.제주승마장),33.4180631,126.6534847
제주여가마을,33.504557,126.6356872
제주오렌지,33.31887750000001,126.6742738
제주오름승마랜드,33.4492803,126.7124098
제주올레 1-1코스,33.5060338,126.9419974
제주올레 10-1코스,33.170104,126.2696424
제주올레 10코스,33.2016809,126.2874867
제주올레 11코스,33.2457531,126.2464669
제주올레 12코스,33.2863656,126.1715271
제주올레 13코스,33.3288435,126.2121777
제주올레 14-1코스,33.3049404,126.2887231
제주올레 14코스,33.371249,126.224777
제주올레 15-A코스,33.4302316,126.3192815
제주올레 15-B코스,33.4192401,126.2625971
제주올레 16코스,33.4669074,126.3378479
제주올레 17코스,33.5043291,126.4692633
제주올레 18-1코스,33.948255,126.3145612
제주올레 18코스,33.5286545,126.5963198
제주올레 19코스,33.5402611,126.6427803
제주올레 1코스,33.4719455,126.9149142
제주올레 20코스,33.5533269,126.8114972
제주올레 21코스,33.52267330000001,126.8643163
제주올레 2코스,33.4336424,126.8969532
제주올레 3코스,33.33355239999999,126.8445337
제주올레 4코스,33.2999941,126.7534059
제주올레 5코스,33.2778038,126.7196583
제주올레 6코스,33.2371382,126.5960272
제주올레 7-1코스,33.2678463,126.520105
제주올레 7코스,33.2405426,126.5481092
제주올레 8코스,33.2374638,126.3896288
제주올레 9코스,33.2371154,126.361306
제주우리병원,33.4890157,126.539718
제주워터월드,33.2464668,126.5090074
제주유리박물관,33.278366,126.3699424
제주유리의성,33.314546,126.2739234
제주인디,33.3831862,126.8418892
제주잠수함(국제리더스클럽),33.5513603,126.6526205
제주절물자연휴양림,33.4302354,126.6227963
제주제트,33.2384891,126.4394879
제주조천스위스마을,33.494259,126.6772568
제주중앙성당,33.5118574,126.5230909
제주쥬티클럽,33.4368038,126.9220522
제주참숯가마찜질방,33.3692562,126.863496
제주추사관,33.250164,126.2782893
제주친구,33.2617543,126.5672056
제주카약,33.5438369,126.6741284
제주카트클럽,33.3476778,126.2559118
제주커피박물관 바움 Baum,33.4398485,126.8990028
제주컨트리클럽,33.4495251,126.5743285
제주특별자치도 도립미술관,33.4525957,126.4896313
제주펫,33.3204736,126.7454484
제주평화박물관(전쟁평화박물관)[휴관중],33.3054878,126.2493496
제주플래티늄카라반,33.4834503,126.4018565
제주하늘을날다(패러글라이딩),33.491123,126.531661
제주한라병원,33.4903589,126.4849264
제주항공우주박물관,33.3027032,126.2991031
제주항일기념관,33.5416465,126.6427429
제주해양동물박물관,33.4296617,126.8555492
제주해양레저,33.2473317,126.4180777
제주해양레저파크,33.2335145,126.3746132
제주햇살농원,33.5233317,126.6878956
제주향교,33.5111677,126.5159523
제주허브동산,33.330435,126.8154056
제주현대미술관,33.339892,126.2656119
제주힐CC,33.4396584,126.6021372
제주힐링명상센터,33.3955297,126.3610931
제지기오름,33.2419331,126.6096102
조랑말체험공원,33.3831928,126.7359802
조선한의원,33.4760383,126.4807942
조수리 농어촌체험마을,33.3212026,126.2194108
조안베어뮤지엄,33.240272,126.4340355
조은승마장,33.3185031,126.345191
조이다이브,33.3627793,126.7770201
조일구락부 옛터,33.5117712,126.5205031
조천만세동산,33.5399846,126.6416165
조천비석거리,33.5267388,126.6435672
조천중학원 옛터,33.5383233,126.6403317
조천함덕해안도로,33.5313895,126.6429191
조함해안도로,33.5438445,126.6368936
족은노꼬메오름,33.4102354,126.412865
족은바리메,33.4102243,126.3758566
족은사슴이오름,33.4009622,126.723131
존자암지,33.3331525,126.4761717
종남마을,33.3785614,126.5661908
종달고망난돌쉼터,33.5099543,126.9073044
종달리수국길,33.5290971,126.8463777
종달리전망대,33.5290971,126.8463777
종달리해변,33.4963748,126.9096779
종달리해안도로,33.4828963,126.9017162
좌보미오름,33.43565299999999,126.8073556
주상절리대(중문대포해안),33.2380161,126.4263264
주정공장(동척회사) 옛터,33.5203825,126.535956
중문골프장,33.249859,126.4049977
중문관광단지,33.2482702,126.4104128
중문리 신사터,33.253909,126.4209992
중문미로파크,33.2635326,126.3818174
중문색달해변(해산물),33.245437,126.405584
중문색달해수욕장,33.2459369,126.4126699
중문승마공원,33.2423154,126.4455515
중문카라반,33.2382981,126.4318207
중문컨트리클럽,33.249859,126.4049977
중앙병원,33.4919028,126.4701095
중엄리새물,33.4654149,126.3168887
지그리오름,33.4180631,126.6534847
지그리오름 (큰지그리),33.4373391,126.6668484
지니어스 로사이,33.4290975,126.9322365
지미봉,33.4966806,126.9065947
지포뮤지엄,33.4300919,126.9272996
진빌레 밭담길,33.5629918,126.778673
진아영 할머니 집터,33.3760961,126.2146119
질그랭이센터,33.5269904,126.8560183
차귀도,33.3011544,126.2055959
차귀도요트,33.3240083,126.1660356
차귀도유람선,33.3089439,126.1655204
참굴비조형물,33.948255,126.3145612
참살이마을 명도암 농어촌체험마을,33.4622624,126.606766
창고천생태공원,33.258442,126.3529777
천아숲길 천아계곡,33.364338,126.3552026
"천아오름(틍낭오름,天娥岳)",33.39545260000001,126.4454065
천왕사,33.4087029,126.4944197
천제연폭포,33.2522307,126.4183698
천제연폭포 & 제주4.3중문면희생자위령비,33.2522307,126.4183698
천주교 순례길 - 김기량길,33.533044,126.6314365
천주교 순례길 - 김대건길,33.3018801,126.1801083
천주교 순례길 - 신축화해길,33.5118574,126.5230909
천주교 순례길 - 하논성당길,33.2441625,126.563036
천주교길 정난주길(고통의길),33.2537558,126.2608289
천지연기정길,33.2471983,126.5548698
천지연폭포,33.2447302,126.5597984
청수곶자왈,33.3177234,126.2476181
청수성결교회,33.3204093,126.2478752
청초밭영농조합법인,33.4213043,126.7818748
초콜릿랜드,33.2494459,126.4134037
초콜릿박물관,33.2572278,126.2298012
최영장군사당,33.9639058,126.2955621
추사 유배길 - 1코스 집념의 길,33.250164,126.2782893
추사 유배길 - 2코스 인연의 길,33.3198283,126.2373865
추사 유배길 - 3코스 사색의 길,33.2394319,126.2883184
추사적거지,33.250164,126.2782893
추억애거리,33.5059871,126.4657036
추자도,33.9470135,126.3200969
추자도 숭어체험장,33.9399825,126.3234994
추자도등대,33.957785,126.2982082
추자등대,33.9557244,126.2970869
추자연도교,33.9541158,126.3022575
취다선리조트,33.4718627,126.9128692
칠머리길,33.5170828,126.5359074
카멜리아힐,33.2897826,126.3698049
카카오본사(구 스페이스닷원),33.4502221,126.5701423
캐니언파크,33.490233,126.4923847
캐릭파크,33.4793022,126.7006286
캔디원,33.4712877,126.707937
캘리그라피 오월,33.487834,126.5175746
케이제주씨워킹,33.21054520000001,126.2576053
케이제주해양사업단,33.2077603,126.2716434
코기절미,33.4730073,126.485877
코코몽 에코파크,33.2744591,126.7045181
쿠키네,33.4714217,126.3667907
큰넓궤,33.3102626,126.3576327
큰노꼬메오름,33.392239,126.4158518
